signature_row_index,compound_embedding_row_index,source,signature_id,compound_name,parsed_cell_line,parsed_time,parsed_dose,split,time_hours,dose_um,log10_dose_um,cold_drug_split
76350,1420,L1000,L1000::afatinib::BT20::::24H::10uM::LJP002::G11::BRD-A58767537,(E)-N-[4-(3-chloro-4-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide; Afatinib,BT20,24H,10uM,train,24.0,10.0,1.0,train
76351,730,L1000,L1000::KU-60019::BT20::::24H::10uM::LJP002::K09::BRD-A90451247,"2-(2,6-dimethyl-4-morpholinyl)-N-[5-[6-(4-morpholinyl)-4-oxo-2-pyranyl]-9H-thioxanthen-2-yl]acetamide; KU-60019",BT20,24H,10uM,train,24.0,10.0,1.0,train
76352,4465,L1000,L1000::linsitinib::BT20::::24H::0.08uM::LJP002::H16::BRD-K07667918,linsitinib,BT20,24H,0.08uM,test,24.0,0.08,-1.0969100130080565,train
76353,1226,L1000,L1000::pelitinib::BT20::::24H::10uM::LJP002::K19::BRD-K08799216,Pelitinib; pelitinib,BT20,24H,10uM,train,24.0,10.0,1.0,train
76354,3022,L1000,L1000::AT-7867::BT20::::24H::10uM::LJP002::K07::BRD-K12040459,AT-7867,BT20,24H,10uM,train,24.0,10.0,1.0,train
76355,3179,L1000,L1000::JNK-9L::BT20::::24H::0.08uM::LJP002::D04::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",BT20,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76359,2970,L1000,L1000::AZD-5438::BT20::::24H::0.08uM::LJP002::L16::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,BT20,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76360,2035,L1000,L1000::ZM-447439::BT20::::24H::0.08uM::LJP002::B18::BRD-K72703948,4-(4-(N-benzoylamino)anilino)-6-methoxy-7-(3-(1-morpholino)propoxy)quinazoline; ZM-447439,BT20,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76362,2571,L1000,L1000::PHA-665752::BT20::::24H::10uM::LJP002::E17::BRD-K95435023,"(3Z)-5-(((2,6-Dichlorophenyl)methyl)sulfonyl)-3-((3,5-dimethyl-4-(((2R)-2-(1-pyrrolidinylmethyl)-1-pyrrolidinyl)carbonyl)-1H-pyrrol-2-yl)methylene)-1,3-dihydro-2H-indol-2-one; PHA-665752",BT20,24H,10uM,train,24.0,10.0,1.0,train
76363,99,L1000,L1000::ibrutinib::BT20::::6H::10uM::LJP002::G01::BRD-A35869383,Ibrutinib; ibrutinib,BT20,6H,10uM,test,6.0,10.0,1.0,test
76366,3179,L1000,L1000::JNK-9L::BT20::::6H::0.08uM::LJP002::D04::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",BT20,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76369,1992,L1000,L1000::XMD-885::BT20::::6H::10uM::LJP002::A11::BRD-K64857848,"2-[2-Methoxy-4-(4-methyl-1-piperazinyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; XMD-885",BT20,6H,10uM,train,6.0,10.0,1.0,test
76370,1106,L1000,L1000::JWE-035::BT20::::6H::10uM::LJP002::A09::BRD-K83972459,"2-[4-[(4-Ethyl-1-piperazinyl)methyl]-3-(trifluoromethyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; JWE-035",BT20,6H,10uM,train,6.0,10.0,1.0,train
76371,99,L1000,L1000::ibrutinib::HS578T::::24H::10uM::LJP002::G01::BRD-A35869383,Ibrutinib; ibrutinib,HS578T,24H,10uM,train,24.0,10.0,1.0,test
76372,2345,L1000,L1000::SB-203580::HS578T::::24H::0.08uM::LJP002::N12::BRD-A37704979,"SB 203580, Sulfone; SB-203580",HS578T,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,validation
76373,730,L1000,L1000::KU-60019::HS578T::::24H::10uM::LJP002::K09::BRD-A90451247,"2-(2,6-dimethyl-4-morpholinyl)-N-[5-[6-(4-morpholinyl)-4-oxo-2-pyranyl]-9H-thioxanthen-2-yl]acetamide; KU-60019",HS578T,24H,10uM,train,24.0,10.0,1.0,train
76374,1226,L1000,L1000::pelitinib::HS578T::::24H::10uM::LJP002::K19::BRD-K08799216,Pelitinib; pelitinib,HS578T,24H,10uM,train,24.0,10.0,1.0,train
76375,3022,L1000,L1000::AT-7867::HS578T::::24H::10uM::LJP002::K07::BRD-K12040459,AT-7867,HS578T,24H,10uM,train,24.0,10.0,1.0,train
76377,2654,L1000,L1000::AZD-8330::HS578T::::24H::10uM::LJP002::M05::BRD-K37687095,AZD-8330; Azd-8330,HS578T,24H,10uM,test,24.0,10.0,1.0,train
76378,5028,L1000,L1000::PD-0325901::HS578T::::24H::10uM::LJP002::C05::BRD-K49865102,PD-0325901,HS578T,24H,10uM,train,24.0,10.0,1.0,train
76380,4163,L1000,L1000::GDC-0879::HS578T::::24H::0.08uM::LJP002::P18::BRD-K67578145,GDC-0879; Gdc-0879,HS578T,24H,0.08uM,val,24.0,0.08,-1.0969100130080565,validation
76382,4164,L1000,L1000::PF-04217903::HS578T::::24H::10uM::LJP002::M07::BRD-K73319509,PF-04217903; Pf-04217903,HS578T,24H,10uM,train,24.0,10.0,1.0,train
76383,1516,L1000,L1000::PF-431396::HS578T::::24H::0.08uM::LJP002::D22::BRD-K93788137,"N-Methyl-N-(2-(((2-((2-oxo-2,3-dihydro-1H-indol-5-yl)amino)-5-(trifluoromethyl)pyrimidin-4-yl)amino)methyl)phenyl)methanesulfonamide; PF-431396",HS578T,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76384,3476,L1000,L1000::TWS-119::HS578T::::24H::10uM::LJP002::C11::BRD-K94176593,TWS-119; Tws119,HS578T,24H,10uM,val,24.0,10.0,1.0,train
76385,2781,L1000,L1000::linifanib::HS578T::::24H::10uM::LJP002::O19::BRD-K99749624,Linifanib; linifanib,HS578T,24H,10uM,test,24.0,10.0,1.0,train
76386,5630,L1000,L1000::celastrol::HS578T::::6H::10uM::LJP002::C23::BRD-A24396574,"(2R,4aS,6aR,6aS,14aS,14bR)-10-hydroxy-2,4a,6a,6a,9,14a-hexamethyl-11-oxo-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylic acid; Celastrol",HS578T,6H,10uM,test,6.0,10.0,1.0,train
76387,99,L1000,L1000::ibrutinib::HS578T::::6H::10uM::LJP002::G01::BRD-A35869383,Ibrutinib; ibrutinib,HS578T,6H,10uM,train,6.0,10.0,1.0,test
76388,1420,L1000,L1000::afatinib::HS578T::::6H::10uM::LJP002::G11::BRD-A58767537,(E)-N-[4-(3-chloro-4-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide; Afatinib,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76389,3077,L1000,L1000::PF-477736::HS578T::::6H::0.08uM::LJP002::D14::BRD-K03063480,PF-477736,HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76390,3077,L1000,L1000::PF-477736::HS578T::::6H::10uM::LJP002::C13::BRD-K03063480,PF-477736,HS578T,6H,10uM,val,6.0,10.0,1.0,train
76391,3077,L1000,L1000::PF-477736::HS578T::::6H::2.22uM::LJP002::C14::BRD-K03063480,PF-477736,HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76393,3022,L1000,L1000::AT-7867::HS578T::::6H::10uM::LJP002::K07::BRD-K12040459,AT-7867,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76396,2633,L1000,L1000::CHIR-99021::HS578T::::6H::10uM::LJP002::O15::BRD-K16189898,"4-[2-[[4-(2,4-dichlorophenyl)-5-(5-methyl-1H-imidazol-2-yl)pyrimidin-2-yl]amino]ethylamino]benzonitrile; CHIR-99021",HS578T,6H,10uM,train,6.0,10.0,1.0,validation
76397,2633,L1000,L1000::CHIR-99021::HS578T::::6H::2.22uM::LJP002::O16::BRD-K16189898,"4-[2-[[4-(2,4-dichlorophenyl)-5-(5-methyl-1H-imidazol-2-yl)pyrimidin-2-yl]amino]ethylamino]benzonitrile; CHIR-99021",HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,validation
76398,3179,L1000,L1000::JNK-9L::HS578T::::6H::0.37uM::LJP002::D03::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76399,3179,L1000,L1000::JNK-9L::HS578T::::6H::10uM::LJP002::C03::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",HS578T,6H,10uM,train,6.0,10.0,1.0,train
76400,3179,L1000,L1000::JNK-9L::HS578T::::6H::2.22uM::LJP002::C04::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76401,3973,L1000,L1000::tivantinib::HS578T::::6H::10uM::LJP002::G05::BRD-K33379087,Tivantinib; tivantinib,HS578T,6H,10uM,train,6.0,10.0,1.0,validation
76402,2654,L1000,L1000::AZD-8330::HS578T::::6H::0.08uM::LJP002::N06::BRD-K37687095,AZD-8330; Azd-8330,HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76403,2654,L1000,L1000::AZD-8330::HS578T::::6H::2.22uM::LJP002::M06::BRD-K37687095,AZD-8330; Azd-8330,HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76404,1112,L1000,L1000::NVP-AUY922::HS578T::::6H::0.08uM::LJP002::L24::BRD-K41859756,NVP-AUY922,HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76405,1112,L1000,L1000::NVP-AUY922::HS578T::::6H::0.37uM::LJP002::L23::BRD-K41859756,NVP-AUY922,HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76406,1112,L1000,L1000::NVP-AUY922::HS578T::::6H::10uM::LJP002::K23::BRD-K41859756,NVP-AUY922,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76407,1112,L1000,L1000::NVP-AUY922::HS578T::::6H::2.22uM::LJP002::K24::BRD-K41859756,NVP-AUY922,HS578T,6H,2.22uM,val,6.0,2.22,0.3463529744506387,train
76408,3444,L1000,L1000::buparlisib::HS578T::::6H::10uM::LJP002::I15::BRD-K42191735,Buparlisib; buparlisib,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76409,7187,L1000,L1000::GSK-2126458::HS578T::::6H::0.08uM::LJP002::J14::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76410,7187,L1000,L1000::GSK-2126458::HS578T::::6H::0.37uM::LJP002::J13::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76411,7187,L1000,L1000::GSK-2126458::HS578T::::6H::10uM::LJP002::I13::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",HS578T,6H,10uM,train,6.0,10.0,1.0,train
76412,7187,L1000,L1000::GSK-2126458::HS578T::::6H::2.22uM::LJP002::I14::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76413,367,L1000,L1000::BMS-387032::HS578T::::6H::0.08uM::LJP002::H10::BRD-K43389698,"BMS-387032; N-(5-(((5-(1,1-Dimethylethyl)-2-oxazolyl)methyl)thio)-2-thiazolyl)-4-piperidinecarboxamide; N-[5-[(5-tert-butyl-1,3-oxazol-2-yl)methylsulfanyl]-1,3-thiazol-2-yl]piperidine-4-carboxamide",HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76414,367,L1000,L1000::BMS-387032::HS578T::::6H::0.37uM::LJP002::H09::BRD-K43389698,"BMS-387032; N-(5-(((5-(1,1-Dimethylethyl)-2-oxazolyl)methyl)thio)-2-thiazolyl)-4-piperidinecarboxamide; N-[5-[(5-tert-butyl-1,3-oxazol-2-yl)methylsulfanyl]-1,3-thiazol-2-yl]piperidine-4-carboxamide",HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76415,367,L1000,L1000::BMS-387032::HS578T::::6H::10uM::LJP002::G09::BRD-K43389698,"BMS-387032; N-(5-(((5-(1,1-Dimethylethyl)-2-oxazolyl)methyl)thio)-2-thiazolyl)-4-piperidinecarboxamide; N-[5-[(5-tert-butyl-1,3-oxazol-2-yl)methylsulfanyl]-1,3-thiazol-2-yl]piperidine-4-carboxamide",HS578T,6H,10uM,train,6.0,10.0,1.0,train
76416,367,L1000,L1000::BMS-387032::HS578T::::6H::2.22uM::LJP002::G10::BRD-K43389698,"BMS-387032; N-(5-(((5-(1,1-Dimethylethyl)-2-oxazolyl)methyl)thio)-2-thiazolyl)-4-piperidinecarboxamide; N-[5-[(5-tert-butyl-1,3-oxazol-2-yl)methylsulfanyl]-1,3-thiazol-2-yl]piperidine-4-carboxamide",HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76418,1813,L1000,L1000::nintedanib::HS578T::::6H::10uM::LJP002::K01::BRD-K49075727,nintedanib,HS578T,6H,10uM,val,6.0,10.0,1.0,train
76419,5028,L1000,L1000::PD-0325901::HS578T::::6H::2.22uM::LJP002::C06::BRD-K49865102,PD-0325901,HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76420,1223,L1000,L1000::XMD-892::HS578T::::6H::10uM::LJP002::A13::BRD-K50387473,XMD-892; Xmd8-92,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76421,1223,L1000,L1000::XMD-892::HS578T::::6H::2.22uM::LJP002::A14::BRD-K50387473,XMD-892; Xmd8-92,HS578T,6H,2.22uM,test,6.0,2.22,0.3463529744506387,train
76430,5117,L1000,L1000::serdemetan::HS578T::::6H::0.08uM::LJP002::N18::BRD-K60219430,serdemetan,HS578T,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76431,4163,L1000,L1000::GDC-0879::HS578T::::6H::0.08uM::LJP002::P18::BRD-K67578145,GDC-0879; Gdc-0879,HS578T,6H,0.08uM,val,6.0,0.08,-1.0969100130080565,validation
76432,4163,L1000,L1000::GDC-0879::HS578T::::6H::2.22uM::LJP002::O18::BRD-K67578145,GDC-0879; Gdc-0879,HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,validation
76435,3429,L1000,L1000::FR-180204::HS578T::::6H::10uM::LJP002::C09::BRD-K68756823,FR-180204,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76436,2194,L1000,L1000::HMN-214::HS578T::::6H::10uM::LJP002::O05::BRD-K70511574,HMN-214; N-((4-Methoxyphenyl)sulfonyl)-N-(2-((1E)-2-(1-oxido-4-pyridinyl)ethenyl)phenyl)acetamide,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76437,2970,L1000,L1000::AZD-5438::HS578T::::6H::0.08uM::LJP002::L16::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,HS578T,6H,0.08uM,val,6.0,0.08,-1.0969100130080565,train
76438,2970,L1000,L1000::AZD-5438::HS578T::::6H::0.37uM::LJP002::L15::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76439,2970,L1000,L1000::AZD-5438::HS578T::::6H::10uM::LJP002::K15::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76440,2970,L1000,L1000::AZD-5438::HS578T::::6H::2.22uM::LJP002::K16::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,HS578T,6H,2.22uM,val,6.0,2.22,0.3463529744506387,train
76441,1106,L1000,L1000::JWE-035::HS578T::::6H::0.37uM::LJP002::B09::BRD-K83972459,"2-[4-[(4-Ethyl-1-piperazinyl)methyl]-3-(trifluoromethyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; JWE-035",HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,train
76442,1602,L1000,L1000::dovitinib::HS578T::::6H::0.37uM::LJP002::F21::BRD-K85402309,Dovitinib; dovitinib,HS578T,6H,0.37uM,train,6.0,0.37,-0.431798275933005,validation
76443,1602,L1000,L1000::dovitinib::HS578T::::6H::10uM::LJP002::E21::BRD-K85402309,Dovitinib; dovitinib,HS578T,6H,10uM,train,6.0,10.0,1.0,validation
76445,1516,L1000,L1000::PF-431396::HS578T::::6H::10uM::LJP002::C21::BRD-K93788137,"N-Methyl-N-(2-(((2-((2-oxo-2,3-dihydro-1H-indol-5-yl)amino)-5-(trifluoromethyl)pyrimidin-4-yl)amino)methyl)phenyl)methanesulfonamide; PF-431396",HS578T,6H,10uM,train,6.0,10.0,1.0,train
76446,1516,L1000,L1000::PF-431396::HS578T::::6H::2.22uM::LJP002::C22::BRD-K93788137,"N-Methyl-N-(2-(((2-((2-oxo-2,3-dihydro-1H-indol-5-yl)amino)-5-(trifluoromethyl)pyrimidin-4-yl)amino)methyl)phenyl)methanesulfonamide; PF-431396",HS578T,6H,2.22uM,train,6.0,2.22,0.3463529744506387,train
76447,3476,L1000,L1000::TWS-119::HS578T::::6H::10uM::LJP002::C11::BRD-K94176593,TWS-119; Tws119,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76448,2781,L1000,L1000::linifanib::HS578T::::6H::10uM::LJP002::O19::BRD-K99749624,Linifanib; linifanib,HS578T,6H,10uM,train,6.0,10.0,1.0,train
76449,1420,L1000,L1000::afatinib::MCF10A::::24H::10uM::LJP002::G11::BRD-A58767537,(E)-N-[4-(3-chloro-4-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-4-(dimethylamino)but-2-enamide; Afatinib,MCF10A,24H,10uM,test,24.0,10.0,1.0,train
76450,3077,L1000,L1000::PF-477736::MCF10A::::24H::0.37uM::LJP002::D13::BRD-K03063480,PF-477736,MCF10A,24H,0.37uM,val,24.0,0.37,-0.431798275933005,train
76451,3077,L1000,L1000::PF-477736::MCF10A::::24H::10uM::LJP002::C13::BRD-K03063480,PF-477736,MCF10A,24H,10uM,train,24.0,10.0,1.0,train
76454,3179,L1000,L1000::JNK-9L::MCF10A::::24H::10uM::LJP002::C03::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",MCF10A,24H,10uM,train,24.0,10.0,1.0,train
76455,3179,L1000,L1000::JNK-9L::MCF10A::::24H::2.22uM::LJP002::C04::BRD-K19220233,"3-(4-Morpholinyl)-5-[2-[4-[3-(3-pyridinyl)-1,2,4-triazol-1-yl]anilino]-4-pyrimidinyl]benzonitrile; JNK-9L",MCF10A,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
76457,1112,L1000,L1000::NVP-AUY922::MCF10A::::24H::0.08uM::LJP002::L24::BRD-K41859756,NVP-AUY922,MCF10A,24H,0.08uM,val,24.0,0.08,-1.0969100130080565,train
76458,1112,L1000,L1000::NVP-AUY922::MCF10A::::24H::0.37uM::LJP002::L23::BRD-K41859756,NVP-AUY922,MCF10A,24H,0.37uM,train,24.0,0.37,-0.431798275933005,train
76459,1112,L1000,L1000::NVP-AUY922::MCF10A::::24H::10uM::LJP002::K23::BRD-K41859756,NVP-AUY922,MCF10A,24H,10uM,train,24.0,10.0,1.0,train
76460,1112,L1000,L1000::NVP-AUY922::MCF10A::::24H::2.22uM::LJP002::K24::BRD-K41859756,NVP-AUY922,MCF10A,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
76461,7187,L1000,L1000::GSK-2126458::MCF10A::::24H::10uM::LJP002::I13::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",MCF10A,24H,10uM,train,24.0,10.0,1.0,train
76462,7187,L1000,L1000::GSK-2126458::MCF10A::::24H::2.22uM::LJP002::I14::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",MCF10A,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
76463,1992,L1000,L1000::XMD-885::MCF10A::::24H::10uM::LJP002::A11::BRD-K64857848,"2-[2-Methoxy-4-(4-methyl-1-piperazinyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; XMD-885",MCF10A,24H,10uM,train,24.0,10.0,1.0,test
76466,2194,L1000,L1000::HMN-214::MCF10A::::24H::2.22uM::LJP002::O06::BRD-K70511574,HMN-214; N-((4-Methoxyphenyl)sulfonyl)-N-(2-((1E)-2-(1-oxido-4-pyridinyl)ethenyl)phenyl)acetamide,MCF10A,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
76467,2970,L1000,L1000::AZD-5438::MCF10A::::24H::10uM::LJP002::K15::BRD-K72414522,4-(2-Methyl-1-(1-methylethyl)-1H-imidazol-5-yl)-N-(4-(methylsulfonyl)phenyl)-2-pyrimidinamine; AZD-5438,MCF10A,24H,10uM,val,24.0,10.0,1.0,train
76468,1106,L1000,L1000::JWE-035::MCF10A::::24H::10uM::LJP002::A09::BRD-K83972459,"2-[4-[(4-Ethyl-1-piperazinyl)methyl]-3-(trifluoromethyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; JWE-035",MCF10A,24H,10uM,val,24.0,10.0,1.0,train
76469,1602,L1000,L1000::dovitinib::MCF10A::::24H::10uM::LJP002::E21::BRD-K85402309,Dovitinib; dovitinib,MCF10A,24H,10uM,train,24.0,10.0,1.0,validation
76470,3476,L1000,L1000::TWS-119::MCF10A::::24H::10uM::LJP002::C11::BRD-K94176593,TWS-119; Tws119,MCF10A,24H,10uM,test,24.0,10.0,1.0,train
76473,1341,L1000,L1000::GSK-1904529A::MCF10A::::6H::10uM::LJP002::G13::BRD-K04833372,"GSK-1904529A; N-(2,6-Difluorophenyl)-5-(3-(2-(5-ethyl-4-(4-(4-(methanesulfonyl)piperazin-1-yl)piperidin-1-yl)-2-methoxyanilino)pyrimidin-4-yl)imidazo(1,2-a)pyridin-2-yl)-2-methoxybenzamide",MCF10A,6H,10uM,train,6.0,10.0,1.0,train
76474,3973,L1000,L1000::tivantinib::MCF10A::::6H::10uM::LJP002::G05::BRD-K33379087,Tivantinib; tivantinib,MCF10A,6H,10uM,train,6.0,10.0,1.0,validation
76475,2654,L1000,L1000::AZD-8330::MCF10A::::6H::10uM::LJP002::M05::BRD-K37687095,AZD-8330; Azd-8330,MCF10A,6H,10uM,test,6.0,10.0,1.0,train
76476,2838,L1000,L1000::SB-525334::MCF10A::::6H::10uM::LJP002::E09::BRD-K37720887,SB-525334,MCF10A,6H,10uM,train,6.0,10.0,1.0,train
76477,3444,L1000,L1000::buparlisib::MCF10A::::6H::10uM::LJP002::I15::BRD-K42191735,Buparlisib; buparlisib,MCF10A,6H,10uM,test,6.0,10.0,1.0,train
76478,7187,L1000,L1000::GSK-2126458::MCF10A::::6H::10uM::LJP002::I13::BRD-K42918627,"2,4-difluoro-N-[2-methoxy-4-[4-(4-pyridazinyl)-6-quinolinyl]-3-pyridinyl]benzenesulfonamide; GSK-2126458",MCF10A,6H,10uM,train,6.0,10.0,1.0,train
76482,4023,L1000,L1000::pyrazolanthrone::MCF7::::24H::10uM::LJP002::M01::BRD-K01567962,"14,15-diazatetracyclo[7.6.1.02,7.013,16]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one; anthra(1,9-cd)pyrazol-6(2H)-one; pyrazolanthrone",MCF7,24H,10uM,train,24.0,10.0,1.0,train
76484,2633,L1000,L1000::CHIR-99021::MCF7::::24H::10uM::LJP002::O15::BRD-K16189898,"4-[2-[[4-(2,4-dichlorophenyl)-5-(5-methyl-1H-imidazol-2-yl)pyrimidin-2-yl]amino]ethylamino]benzonitrile; CHIR-99021",MCF7,24H,10uM,train,24.0,10.0,1.0,validation
76485,1813,L1000,L1000::nintedanib::MCF7::::24H::10uM::LJP002::K01::BRD-K49075727,nintedanib,MCF7,24H,10uM,train,24.0,10.0,1.0,train
76486,103,L1000,L1000::canertinib::MCF7::::24H::10uM::LJP002::E05::BRD-K50168500,Canertinib; canertinib,MCF7,24H,10uM,train,24.0,10.0,1.0,train
76487,2035,L1000,L1000::ZM-447439::MCF7::::24H::0.08uM::LJP002::B18::BRD-K72703948,4-(4-(N-benzoylamino)anilino)-6-methoxy-7-(3-(1-morpholino)propoxy)quinazoline; ZM-447439,MCF7,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76488,3476,L1000,L1000::TWS-119::MCF7::::24H::10uM::LJP002::C11::BRD-K94176593,TWS-119; Tws119,MCF7,24H,10uM,train,24.0,10.0,1.0,train
76489,2781,L1000,L1000::linifanib::MCF7::::24H::0.08uM::LJP002::P20::BRD-K99749624,Linifanib; linifanib,MCF7,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
76490,5630,L1000,L1000::celastrol::MCF7::::6H::0.08uM::LJP002::D24::BRD-A24396574,"(2R,4aS,6aR,6aS,14aS,14bR)-10-hydroxy-2,4a,6a,6a,9,14a-hexamethyl-11-oxo-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylic acid; Celastrol",MCF7,6H,0.08uM,train,6.0,0.08,-1.0969100130080565,train
76491,5630,L1000,L1000::celastrol::MCF7::::6H::10uM::LJP002::C23::BRD-A24396574,"(2R,4aS,6aR,6aS,14aS,14bR)-10-hydroxy-2,4a,6a,6a,9,14a-hexamethyl-11-oxo-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylic acid; Celastrol",MCF7,6H,10uM,test,6.0,10.0,1.0,train
76492,4457,L1000,L1000::Y-27632::MCF7::::6H::0.37uM::LJP002::P07::BRD-A58280226,Y-27632,MCF7,6H,0.37uM,test,6.0,0.37,-0.431798275933005,train
